order_id,order_date,customer_id,region,category,product_name,quantity,unit_price,revenue,cost,profit,discount_pct,payment_method,customer_segment
ORD-15103,2024-04-06,CUST-3149,East,Electronics,Phone,3,239.45,718.36,312.27,406.09,0.0,Debit Card,Enterprise
ORD-15104,2024-08-06,CUST-1619,North,Electronics,Camera,1,306.12,306.12,173.13,132.99,0.0,Bank Transfer,Consumer
ORD-15105,2024-07-03,CUST-1423,South,Home & Garden,Plant Pot,1,50.41,42.85,26.1,16.75,0.0,Credit Card,Consumer
ORD-15106,2024-03-09,CUST-3216,South,Electronics,Laptop,2,233.97,467.93,230.74,237.19,0.0,Debit Card,Consumer
ORD-15107,2024-05-09,CUST-1149,West,Clothing,T-Shirt,3,31.78,95.34,63.49,31.85,0.0,PayPal,Consumer
ORD-15108,2024-11-29,CUST-1019,North,Clothing,T-Shirt,2,55.5,166.49,,56.83,20.0,PayPal,Consumer
ORD-15109,2024-06-02,CUST-1061,South,Home & Garden,Curtains,6,58.18,296.72,157.7,139.02,15.0,Bank Transfer,Enterprise
ORD-15110,2025-06-30,CUST-1008,North,Sports,Running Shoes,2,51.0,86.7,45.63,41.07,0.0,Credit Card,Business
ORD-15111,2024-03-19,CUST-3641,East,Home & Garden,Curtains,2,72.46,144.91,92.31,52.6,0.0,Bank Transfer,Consumer
ORD-15112,2025-02-16,CUST-3311,East,Electronics,Headphones,1,291.45,,163.88,127.57,0.0,Credit Card,Consumer
ORD-15113,2025-06-29,CUST-2504,East,Clothing,Jacket,4,25.87,87.97,58.77,29.2,10.0,PayPal,Consumer
ORD-15114,2024-06-17,CUST-1401,East,Electronics,Tablet,3,142.53,363.46,183.26,180.2,0.0,Debit Card,Consumer
ORD-15115,2025-05-29,CUST-2502,East,Electronics,Headphones,3,280.65,841.95,384.01,457.94,0.0,PayPal,Consumer
ORD-15116,2024-11-09,CUST-2825,North,Electronics,Headphones,1,110.7,166.05,89.75,76.3,5.0,Bank Transfer,Consumer
ORD-15117,2024-02-01,CUST-2127,South,Electronics,Headphones,2,310.66,621.31,284.91,336.4,0.0,Debit Card,Consumer
ORD-15118,2024-10-13,CUST-1881,West,Electronics,Laptop,1,296.94,296.94,136.38,160.56,0.0,Credit Card,Business
ORD-15119,2024-02-12,CUST-2234,North,Electronics,Laptop,1,157.07,157.07,108.59,48.48,0.0,PayPal,Consumer
ORD-15120,2024-01-01,CUST-3821,North,Electronics,Phone,1,319.0,319.0,192.72,126.28,15.0,Credit Card,Consumer
ORD-15121,2024-09-26,CUST-1288,South,Home & Garden,Rug,1,42.8,42.8,26.32,16.48,0.0,PayPal,Consumer
ORD-15122,2024-06-28,CUST-3362,South,Books,Cookbook,3,30.5,77.77,48.26,29.51,0.0,Credit Card,Consumer
ORD-15123,2025-06-01,CUST-1434,South,Sports,Bicycle,1,120.94,102.8,62.97,39.83,,PayPal,Consumer
ORD-15124,2024-04-12,CUST-1780,East,Electronics,Camera,2,144.84,289.69,148.8,140.89,0.0,PayPal,Consumer
ORD-15125,2024-01-10,CUST-2642,West,Clothing,Jeans,4,44.69,178.75,109.54,69.21,20.0,Credit Card,Business
ORD-15126,2024-03-30,CUST-2260,East,Sports,Tennis Racket,1,61.82,61.82,31.1,30.72,15.0,PayPal,Business
ORD-15127,2024-08-13,CUST-2631,North,Electronics,Tablet,1,175.19,175.19,119.35,55.84,0.0,PayPal,Business
ORD-15128,2024-05-05,CUST-3140,East,Sports,Bicycle,9,86.15,775.32,460.6,314.72,0.0,PayPal,Consumer
ORD-15129,2024-07-27,CUST-1597,West,Clothing,T-Shirt,1,34.73,29.52,15.62,13.9,0.0,Bank Transfer,Business
ORD-15130,2024-04-06,CUST-2342,West,Books,Textbook,4,12.99,51.98,20.97,31.01,0.0,PayPal,Business
ORD-15131,2024-03-14,CUST-3863,South,Sports,Tennis Racket,6,79.0,474.03,271.16,202.87,0.0,Credit Card,Consumer
ORD-15132,2024-07-09,CUST-1935,South,Home & Garden,Curtains,1,41.4,35.19,19.15,16.04,0.0,Credit Card,Consumer
ORD-15133,2024-02-25,CUST-3074,West,Home & Garden,Tool Set,1,50.64,50.64,28.17,22.47,0.0,Bank Transfer,Consumer
ORD-15134,2024-02-01,CUST-1713,East,Electronics,Phone,1,248.73,248.73,149.64,99.09,0.0,PayPal,Consumer
ORD-15135,2025-06-10,CUST-2565,South,Electronics,Phone,1,336.89,286.35,168.67,117.68,0.0,Bank Transfer,Business
ORD-15136,2024-10-10,CUST-2070,North,Clothing,Jeans,8,42.63,341.03,154.91,186.12,0.0,Bank Transfer,Consumer
ORD-15137,2025-05-08,CUST-1578,East,Electronics,Tablet,3,193.85,581.55,314.11,267.44,0.0,PayPal,Business
ORD-15138,2024-07-05,CUST-2183,North,Electronics,Tablet,4,228.49,776.86,447.24,329.62,0.0,Credit Card,Consumer
ORD-15139,2025-05-12,CUST-2485,North,Electronics,Tablet,3,333.21,999.63,614.76,384.87,0.0,PayPal,Enterprise
ORD-15140,2025-03-17,CUST-1234,South,Sports,Yoga Mat,5,76.1,380.52,265.57,114.95,0.0,Bank Transfer,Consumer
ORD-15141,2024-05-09,CUST-1490,South,Electronics,Phone,17,329.9,5608.36,2348.81,3259.55,0.0,Debit Card,Enterprise
ORD-15142,2024-10-18,CUST-1891,South,Electronics,Tablet,2,303.78,607.57,314.67,292.9,5.0,Bank Transfer,Consumer
ORD-15143,2024-04-23,CUST-3597,South,Clothing,Dress,3,51.95,155.84,69.72,86.12,0.0,Credit Card,Enterprise
ORD-15144,2024-07-17,CUST-1623,North,Clothing,Dress,5,32.2,136.85,85.21,51.64,0.0,PayPal,Consumer
ORD-15145,2024-01-13,CUST-2892,North,Electronics,Tablet,3,266.82,800.46,402.19,398.27,0.0,Debit Card,Consumer
ORD-15146,2024-09-27,CUST-3633,North,Books,Novel,1,23.68,23.68,11.83,11.85,15.0,Bank Transfer,Consumer
ORD-15147,2024-08-02,CUST-3086,South,Clothing,Jacket,4,74.56,298.22,196.34,101.88,0.0,Bank Transfer,
ORD-15148,2025-03-19,CUST-2757,North,Clothing,Dress,4,39.38,157.51,78.05,79.46,5.0,Bank Transfer,Enterprise
ORD-15149,2025-05-26,CUST-2711,North,Electronics,Tablet,3,368.0,1104.01,577.95,526.06,0.0,PayPal,Business
ORD-15150,2025-03-22,CUST-1110,South,Clothing,Sneakers,4,51.08,204.33,102.82,101.51,0.0,PayPal,Consumer
ORD-15151,2024-03-14,CUST-1894,North,Sports,Bicycle,2,40.49,80.99,46.17,34.82,10.0,Bank Transfer,Consumer
ORD-15152,2025-06-20,CUST-3498,North,Electronics,Laptop,1,201.98,171.68,91.16,80.52,0.0,PayPal,Consumer
ORD-15153,2024-04-10,CUST-1192,West,Clothing,T-Shirt,4,57.26,229.03,159.01,70.02,0.0,Debit Card,Consumer
ORD-15154,2024-06-24,CUST-2033,South,Electronics,Camera,1,298.77,253.95,117.57,136.38,,Debit Card,Consumer
ORD-15155,2025-03-02,CUST-3499,West,Books,Cookbook,1,29.89,29.89,13.42,16.47,0.0,Credit Card,Business
ORD-15156,2024-04-26,CUST-3879,South,Electronics,Phone,1,232.59,232.59,126.63,105.96,0.0,PayPal,Business
ORD-15157,2024-06-14,CUST-3011,West,Sports,Running Shoes,12,72.01,734.49,417.01,317.48,10.0,PayPal,Enterprise
ORD-15158,2024-02-10,CUST-1023,North,Electronics,Tablet,1,126.88,126.88,75.13,51.75,0.0,Bank Transfer,Consumer
ORD-15159,2025-03-04,CUST-1374,East,Clothing,Jacket,5,26.12,130.58,71.28,59.3,0.0,Debit Card,Consumer
ORD-15160,2024-12-09,CUST-3078,South,Home & Garden,Lamp,2,39.78,119.35,66.22,53.13,0.0,PayPal,Consumer
ORD-15161,2025-02-27,CUST-2099,West,Electronics,Tablet,1,256.68,256.68,147.76,108.92,0.0,PayPal,Business
ORD-15162,2024-12-31,CUST-1254,South,Clothing,Dress,2,60.49,181.47,84.31,97.16,20.0,PayPal,Consumer
ORD-15163,2024-04-29,CUST-3517,West,Electronics,Headphones,5,408.3,2041.52,831.98,1209.54,0.0,Bank Transfer,Business
ORD-15164,2024-08-16,CUST-2132,East,Electronics,Tablet,1,254.78,254.78,110.92,143.86,0.0,Debit Card,Consumer
ORD-15165,2024-05-09,CUST-1639,East,Sports,Dumbbell,1,35.44,35.44,24.09,11.35,5.0,PayPal,Consumer
ORD-15166,2024-12-17,CUST-2367,West,Electronics,Laptop,2,175.92,527.77,299.0,228.77,0.0,PayPal,Business
ORD-15167,2024-11-13,CUST-2840,West,Home & Garden,Lamp,15,50.35,1132.95,757.92,375.03,0.0,Bank Transfer,Enterprise
ORD-15168,2024-12-02,CUST-3069,East,Electronics,Phone,1,338.82,508.23,227.34,280.89,5.0,Credit Card,Business
ORD-15169,2024-09-29,CUST-3015,South,Electronics,Camera,2,304.64,609.27,277.08,332.19,0.0,Bank Transfer,Consumer
ORD-15170,2024-04-26,CUST-3660,North,Home & Garden,Tool Set,1,71.95,71.95,32.18,39.77,0.0,PayPal,Consumer
ORD-15171,2025-01-02,CUST-3970,South,Clothing,Dress,6,52.64,315.82,139.32,176.5,15.0,Debit Card,Consumer
ORD-15172,2024-04-03,CUST-3386,North,Electronics,Tablet,2,185.68,371.36,186.73,184.63,0.0,Debit Card,Enterprise
ORD-15173,2024-06-16,CUST-3492,North,Clothing,Dress,2,40.31,68.53,27.92,40.61,0.0,PayPal,Consumer
ORD-15174,2024-12-06,CUST-1641,East,Electronics,Camera,7,221.76,2328.43,1325.15,1003.28,0.0,Credit Card,Enterprise
ORD-15175,2024-05-31,CUST-2439,West,Sports,Bicycle,3,86.34,259.03,118.67,140.36,0.0,Bank Transfer,
ORD-15176,2024-09-30,CUST-2272,North,Electronics,Phone,1,221.93,221.93,91.44,130.49,10.0,PayPal,
ORD-15177,2025-05-10,CUST-1934,East,Electronics,Tablet,5,134.18,670.9,465.58,205.32,0.0,PayPal,Consumer
ORD-15178,2024-04-10,CUST-2552,South,Home & Garden,Rug,1,76.21,76.21,41.54,34.67,20.0,PayPal,Consumer
ORD-15179,2024-03-22,CUST-3917,West,Electronics,Phone,2,273.44,546.88,332.58,214.3,0.0,Bank Transfer,Business
ORD-15180,2025-06-12,CUST-2158,North,Electronics,Camera,9,207.44,1586.91,800.81,786.1,15.0,Debit Card,Business
ORD-15181,2024-03-13,CUST-3440,East,Clothing,Jacket,9,26.75,240.78,120.18,120.6,0.0,Bank Transfer,Enterprise
ORD-15182,2024-01-14,CUST-1611,West,Sports,Tennis Racket,2,95.59,191.18,112.69,78.49,0.0,PayPal,Consumer
ORD-15183,2025-03-08,CUST-1668,South,Books,Cookbook,1,37.53,37.53,21.97,15.56,0.0,Debit Card,Business
ORD-15184,2024-06-05,CUST-2316,East,Home & Garden,Tool Set,5,64.97,276.14,179.58,96.56,0.0,Credit Card,Consumer
ORD-15185,2024-05-11,CUST-1835,West,Clothing,Jeans,4,46.58,186.33,93.45,92.88,0.0,PayPal,Consumer
ORD-15186,2024-12-03,CUST-2741,North,Home & Garden,Tool Set,1,31.83,47.75,20.55,27.2,0.0,Debit Card,Consumer
ORD-15187,2025-02-07,CUST-1403,West,Clothing,T-Shirt,3,35.35,106.04,45.97,60.07,15.0,Debit Card,Consumer
ORD-15188,2025-01-10,CUST-1544,West,Electronics,Laptop,1,281.5,281.5,170.12,111.38,0.0,Debit Card,Consumer
ORD-15189,2024-04-16,CUST-1311,North,Books,Textbook,6,25.2,151.23,94.9,56.33,10.0,PayPal,Consumer
ORD-15190,2024-09-21,CUST-2944,South,Electronics,Headphones,2,324.21,648.41,296.63,351.78,0.0,Credit Card,Consumer
ORD-15191,2024-07-23,CUST-3974,East,Electronics,Tablet,2,230.92,392.57,258.32,134.25,0.0,Debit Card,Consumer
ORD-15192,2024-03-19,CUST-1107,West,Sports,Tennis Racket,2,118.41,236.82,128.29,108.53,0.0,PayPal,Consumer
ORD-15193,2024-06-03,CUST-2227,North,Home & Garden,Lamp,3,87.55,223.25,150.69,72.56,0.0,Debit Card,Consumer
ORD-15194,2024-09-03,CUST-2883,East,Electronics,Headphones,2,302.67,605.33,308.8,296.53,0.0,Bank Transfer,Enterprise
ORD-15195,2025-06-14,CUST-2177,North,Electronics,Laptop,1,302.96,,166.75,90.77,0.0,Debit Card,Business
ORD-15196,2025-06-21,CUST-3790,West,Clothing,T-Shirt,2,52.75,89.68,47.07,42.61,0.0,PayPal,Business
ORD-15197,2024-06-02,CUST-3199,East,Clothing,Jeans,2,40.35,68.6,36.51,32.09,0.0,Debit Card,Consumer
ORD-15198,2024-06-02,CUST-3614,South,Clothing,Dress,1,48.25,41.02,18.22,22.8,0.0,Debit Card,Consumer
ORD-15199,2024-04-01,CUST-3336,East,Electronics,Tablet,2,153.32,306.64,195.32,111.32,0.0,Bank Transfer,Business
ORD-15200,2025-03-08,CUST-1356,West,Books,Cookbook,6,17.65,105.91,57.56,48.35,15.0,Bank Transfer,Consumer
ORD-15201,2024-12-03,CUST-3398,South,Electronics,Laptop,3,149.9,674.55,413.14,261.41,0.0,PayPal,Consumer
ORD-15202,2025-04-24,CUST-2121,East,Clothing,Jacket,1,61.96,61.96,28.6,33.36,0.0,Credit Card,Consumer
ORD-15203,2024-05-10,CUST-2959,North,Clothing,Sneakers,2,20.81,41.62,18.39,23.23,0.0,Credit Card,Consumer
ORD-15204,2025-03-25,CUST-3951,East,Electronics,Phone,5,346.18,1730.91,695.76,1035.15,0.0,Credit Card,Business
ORD-15205,2024-09-29,CUST-2430,East,Electronics,Phone,1,414.76,414.76,230.71,184.05,,Credit Card,Business
ORD-15206,2024-06-25,CUST-3429,South,Sports,Yoga Mat,2,75.92,129.06,87.05,42.01,0.0,PayPal,Enterprise
ORD-15207,2024-02-18,CUST-1458,East,Sports,Dumbbell,6,85.65,513.93,213.41,300.52,0.0,PayPal,Enterprise
ORD-15208,2024-12-20,CUST-3430,East,Electronics,Laptop,2,245.21,735.64,498.8,236.84,0.0,Bank Transfer,Business
ORD-15209,2024-11-03,CUST-3843,West,Sports,Tennis Racket,1,120.71,181.06,86.84,94.22,0.0,Bank Transfer,Consumer
ORD-15210,2024-02-15,CUST-1146,North,Electronics,Headphones,1,277.19,277.19,134.65,142.54,10.0,Credit Card,Consumer
ORD-15211,2024-10-28,CUST-2711,North,Home & Garden,Curtains,1,59.61,59.61,34.1,25.51,0.0,Bank Transfer,Consumer
ORD-15212,2025-02-11,CUST-3205,West,Electronics,Phone,1,273.38,273.38,145.8,127.58,5.0,PayPal,Consumer
ORD-15213,2024-07-07,CUST-2816,West,Sports,Tennis Racket,1,61.19,52.01,21.81,30.2,15.0,Credit Card,Business
ORD-15214,2024-05-08,CUST-1245,South,Electronics,Laptop,3,327.14,981.41,547.02,434.39,0.0,Debit Card,Consumer
ORD-15215,2025-06-20,CUST-1715,West,Clothing,T-Shirt,6,44.1,224.93,147.4,77.53,15.0,Debit Card,Business
ORD-15216,2024-09-22,CUST-2816,East,Home & Garden,Curtains,7,40.87,286.1,127.84,158.26,5.0,Debit Card,Business
ORD-15217,2024-04-27,CUST-3963,West,Electronics,Tablet,1,187.81,187.81,127.72,60.09,10.0,Bank Transfer,Consumer
ORD-15218,2025-04-08,CUST-2161,South,Clothing,T-Shirt,7,57.23,400.59,184.94,215.65,0.0,Credit Card,Business
ORD-15219,2024-05-23,CUST-1377,North,Electronics,Camera,2,310.94,621.87,360.91,260.96,0.0,Debit Card,Business
ORD-15220,2025-03-17,CUST-3435,South,Home & Garden,Lamp,2,98.69,197.37,101.06,96.31,5.0,Credit Card,Business
ORD-15221,2024-07-18,CUST-2806,West,Electronics,Camera,2,329.74,560.57,282.62,277.95,0.0,PayPal,Business
ORD-15222,2024-06-05,CUST-1416,South,Clothing,Sneakers,1,31.8,27.03,15.95,11.08,0.0,Debit Card,Consumer
ORD-15223,2025-05-01,CUST-3176,West,Books,Self-Help,3,10.35,31.04,12.76,18.28,5.0,Debit Card,Enterprise
ORD-15224,2024-05-13,CUST-3511,East,Electronics,Phone,3,215.31,645.93,384.67,261.26,10.0,Debit Card,Consumer
ORD-15225,2024-05-27,CUST-1439,South,Electronics,Headphones,3,376.93,1130.78,641.14,489.64,0.0,PayPal,Business
ORD-15226,2024-12-01,CUST-3257,South,Home & Garden,Plant Pot,1,33.39,50.08,30.11,19.97,15.0,Credit Card,Business
ORD-15227,2024-03-11,CUST-3433,East,Home & Garden,Lamp,1,47.72,47.72,31.67,16.05,5.0,Debit Card,Consumer
ORD-15228,2024-08-20,CUST-3733,East,Books,Biography,13,19.22,249.92,160.02,89.9,5.0,Debit Card,Enterprise
ORD-15229,2024-11-29,CUST-1415,North,Electronics,Headphones,2,355.07,1065.22,645.84,419.38,0.0,Credit Card,Enterprise
ORD-15230,2024-03-30,CUST-3190,West,Clothing,Jeans,1,74.93,74.93,33.07,41.86,0.0,Bank Transfer,Consumer
ORD-15231,2024-11-29,CUST-2550,East,Sports,Yoga Mat,3,97.59,439.14,282.34,156.8,0.0,Bank Transfer,Business
ORD-15232,2024-07-17,CUST-1708,West,Sports,Running Shoes,3,114.05,290.83,189.41,101.42,0.0,Debit Card,Enterprise
ORD-15233,2024-06-09,CUST-3172,East,Home & Garden,Curtains,2,40.47,68.81,44.52,24.29,20.0,Debit Card,Consumer
ORD-15234,2025-06-21,CUST-1808,South,Electronics,Phone,8,306.13,2081.66,1337.53,744.13,0.0,Bank Transfer,Enterprise
ORD-15235,2024-04-30,CUST-3512,East,Electronics,Phone,3,228.98,686.95,439.94,247.01,15.0,Bank Transfer,Consumer
ORD-15236,2024-10-27,CUST-2433,West,Electronics,Phone,1,255.82,255.82,119.67,136.15,0.0,Debit Card,Business
ORD-15237,2025-03-11,CUST-3302,South,Books,Self-Help,2,9.24,18.49,11.95,6.54,20.0,Credit Card,Consumer
ORD-15238,2024-03-08,CUST-2842,West,Electronics,Phone,1,204.22,204.22,133.61,70.61,0.0,Bank Transfer,Consumer
ORD-15239,2025-04-03,CUST-3456,South,Clothing,T-Shirt,1,32.17,32.17,21.5,10.67,15.0,Debit Card,Business
ORD-15240,2025-05-28,CUST-2263,West,Clothing,T-Shirt,1,29.02,29.02,18.05,10.97,0.0,PayPal,Consumer
ORD-15241,2025-02-01,CUST-2033,West,Clothing,T-Shirt,1,68.56,68.56,31.2,37.36,20.0,Credit Card,Consumer
ORD-15242,2024-10-12,CUST-2010,East,Clothing,Jacket,3,39.4,118.19,78.81,39.38,0.0,Debit Card,Consumer
ORD-15243,2024-05-19,CUST-3639,South,Home & Garden,Tool Set,6,64.46,386.74,163.36,223.38,0.0,PayPal,Consumer
ORD-15244,2024-10-08,CUST-3663,East,Clothing,Jacket,4,38.6,154.41,101.09,53.32,10.0,Bank Transfer,Consumer
ORD-15245,2025-04-01,CUST-3855,West,Electronics,Headphones,3,391.85,1175.55,770.33,405.22,0.0,PayPal,Consumer
ORD-15246,2024-03-27,CUST-3638,South,Clothing,Jeans,2,44.56,,45.01,44.11,0.0,PayPal,Consumer
ORD-15247,2024-03-19,CUST-3798,East,Sports,Yoga Mat,3,89.79,269.37,121.45,147.92,0.0,PayPal,Consumer
ORD-15248,2024-07-23,CUST-2188,East,Books,Biography,2,22.82,38.79,20.52,18.27,0.0,Bank Transfer,Consumer
ORD-15249,2024-12-02,CUST-2814,South,Home & Garden,Plant Pot,5,73.09,548.18,242.07,306.11,,PayPal,Consumer
ORD-15250,2024-09-10,CUST-2612,South,Home & Garden,Curtains,3,56.65,169.95,73.26,96.69,5.0,Bank Transfer,Consumer
ORD-15251,2024-10-30,CUST-1479,North,Clothing,T-Shirt,1,60.84,60.84,42.42,18.42,0.0,Debit Card,Consumer
ORD-15252,2025-01-14,CUST-2614,North,Home & Garden,Plant Pot,1,75.94,75.94,30.67,45.27,0.0,PayPal,Consumer
ORD-15253,2024-05-09,CUST-2233,West,Books,Self-Help,7,14.08,98.59,40.31,58.28,20.0,Credit Card,Business
ORD-15254,2024-10-02,CUST-3127,West,Clothing,Sneakers,2,51.61,103.22,64.39,38.83,5.0,Debit Card,Consumer
ORD-15255,2024-07-01,CUST-1652,North,Electronics,Laptop,2,186.44,316.94,143.57,173.37,0.0,Bank Transfer,Consumer
ORD-15256,2024-09-24,CUST-3376,West,Books,Cookbook,1,25.26,25.26,13.0,12.26,0.0,Debit Card,Consumer
ORD-15257,2024-11-17,CUST-1365,North,Home & Garden,Plant Pot,4,72.77,436.6,192.92,243.68,0.0,PayPal,Consumer
ORD-15258,2025-05-26,CUST-3164,South,Clothing,Jacket,6,44.05,264.31,125.54,138.77,0.0,Bank Transfer,Business
ORD-15259,2024-03-18,CUST-3436,North,Books,Self-Help,4,25.91,103.65,56.74,46.91,0.0,PayPal,
ORD-15260,2024-12-04,CUST-1978,West,Electronics,Headphones,1,399.89,599.84,412.08,187.76,0.0,Debit Card,Consumer
ORD-15261,2025-05-23,CUST-2618,West,Clothing,T-Shirt,1,37.85,37.85,24.41,13.44,0.0,Credit Card,Consumer
ORD-15262,2024-08-25,CUST-2073,East,Home & Garden,Tool Set,2,55.35,110.7,66.35,44.35,0.0,Debit Card,Enterprise
ORD-15263,2024-05-13,CUST-3082,South,Electronics,Tablet,2,254.13,508.25,271.1,237.15,20.0,Debit Card,Consumer
ORD-15264,2024-07-10,CUST-3844,South,Home & Garden,Plant Pot,3,51.09,130.28,64.63,65.65,10.0,PayPal,Consumer
ORD-15265,2024-12-21,CUST-3565,East,Electronics,Tablet,9,336.98,4549.2,3054.82,1494.38,0.0,Credit Card,Enterprise
ORD-15266,2024-10-04,CUST-1766,North,Electronics,Tablet,1,339.53,339.53,208.85,130.68,0.0,PayPal,Consumer
ORD-15267,2024-01-18,CUST-1724,South,Clothing,Dress,6,37.51,225.08,120.85,104.23,0.0,PayPal,Business
ORD-15268,2025-06-07,CUST-3637,East,Clothing,Jeans,1,33.23,28.24,15.55,12.69,0.0,PayPal,Consumer
ORD-15269,2024-06-28,CUST-3630,South,Electronics,Camera,1,351.72,298.96,140.13,158.83,15.0,Bank Transfer,Consumer
ORD-15270,2024-05-02,CUST-1968,North,Books,Self-Help,2,29.55,59.1,37.22,21.88,0.0,PayPal,Consumer
ORD-15271,2024-09-02,CUST-2905,South,Clothing,Sneakers,4,48.31,193.23,119.76,73.47,10.0,Credit Card,Consumer
ORD-15272,2025-01-07,CUST-3417,East,Electronics,Laptop,1,210.86,210.86,101.44,109.42,0.0,PayPal,Consumer
ORD-15273,2024-02-20,CUST-2001,West,Electronics,Camera,3,166.41,499.22,280.4,218.82,0.0,PayPal,Enterprise
ORD-15274,2024-03-11,CUST-1301,North,Sports,Running Shoes,1,49.8,49.8,24.62,25.18,0.0,Credit Card,Consumer
ORD-15275,2025-04-24,CUST-2457,South,Clothing,Jacket,4,71.1,284.4,153.64,130.76,0.0,Debit Card,Business
ORD-15276,2024-01-19,CUST-2201,South,Electronics,Headphones,1,194.57,194.57,126.13,68.44,10.0,PayPal,Consumer
ORD-15277,2024-03-24,CUST-3342,North,Electronics,Laptop,3,241.22,723.65,440.46,283.19,,Debit Card,Enterprise
ORD-15278,2024-06-03,CUST-2198,East,Clothing,Sneakers,4,24.52,83.37,48.46,34.91,0.0,PayPal,Enterprise
ORD-15279,2024-12-22,CUST-2646,North,Electronics,Headphones,1,246.76,370.14,210.42,159.72,10.0,PayPal,Consumer
ORD-15280,2025-03-18,CUST-3910,North,Home & Garden,Rug,1,34.73,34.73,17.64,17.09,0.0,Bank Transfer,Consumer
ORD-15281,2024-03-09,CUST-1906,East,Books,Textbook,1,16.05,16.05,11.22,4.83,0.0,Credit Card,Business
ORD-15282,2025-06-06,CUST-3191,South,Electronics,Camera,2,287.79,489.25,293.35,195.9,0.0,Credit Card,Consumer
ORD-15283,2024-05-22,CUST-3584,West,Sports,Yoga Mat,11,120.96,1330.53,657.91,672.62,0.0,Debit Card,Business
ORD-15284,2024-07-10,CUST-3165,South,Books,Biography,2,25.48,43.31,25.99,17.32,10.0,Bank Transfer,Enterprise
ORD-15285,2025-01-21,CUST-1926,South,Sports,Tennis Racket,2,89.88,179.76,104.09,75.67,0.0,PayPal,Consumer
ORD-15286,2025-01-12,CUST-2568,South,Books,Self-Help,3,17.4,52.21,32.5,19.71,15.0,Bank Transfer,Business
ORD-15287,2025-06-18,CUST-1147,North,Sports,Dumbbell,2,90.14,153.25,81.24,72.01,0.0,Credit Card,Consumer
ORD-15288,2024-10-19,CUST-3832,West,Clothing,Jeans,6,30.94,185.66,95.16,90.5,0.0,PayPal,Consumer
ORD-15289,2024-01-09,CUST-3489,East,Clothing,Jacket,5,31.2,156.01,66.03,89.98,0.0,PayPal,Consumer
ORD-15290,2024-09-27,CUST-2800,South,Clothing,T-Shirt,1,34.52,34.52,15.96,18.56,0.0,Debit Card,Consumer
ORD-15291,2025-01-21,CUST-3163,East,Sports,Dumbbell,1,68.44,68.44,34.85,33.59,0.0,Bank Transfer,Consumer
ORD-15292,2024-04-02,CUST-3699,West,Electronics,Camera,1,230.77,230.77,117.39,113.38,5.0,PayPal,Consumer
ORD-15293,2025-06-12,CUST-2488,North,Electronics,Headphones,4,192.56,654.7,346.62,308.08,15.0,Credit Card,Business
ORD-15294,2024-06-02,CUST-2433,North,Electronics,Headphones,10,239.25,2033.66,959.07,1074.59,0.0,Debit Card,Consumer
ORD-15295,2025-02-08,CUST-3703,North,Sports,Yoga Mat,1,79.17,79.17,43.59,35.58,15.0,Credit Card,Consumer
ORD-15296,2024-05-28,CUST-2544,West,Home & Garden,Lamp,4,37.85,151.4,82.06,69.34,0.0,Debit Card,Consumer
ORD-15297,2024-09-23,CUST-1474,North,Clothing,T-Shirt,5,63.9,319.49,178.07,141.42,0.0,Bank Transfer,Consumer
ORD-15298,2025-02-25,CUST-3206,South,Electronics,Laptop,4,219.11,876.43,423.42,453.01,15.0,Debit Card,Consumer
ORD-15299,2025-04-16,CUST-3697,South,Home & Garden,Tool Set,12,89.25,1071.02,653.38,417.64,20.0,Bank Transfer,Consumer
ORD-15300,2025-06-30,CUST-2181,East,Electronics,Laptop,1,212.21,180.38,76.83,103.55,0.0,Bank Transfer,Business
ORD-15301,2025-06-09,CUST-1133,West,Clothing,Jacket,1,49.57,42.13,25.6,16.53,0.0,PayPal,Consumer
ORD-15302,2025-05-17,CUST-3325,South,Clothing,Jeans,2,31.94,63.88,33.71,30.17,0.0,Bank Transfer,Business
ORD-15303,2024-01-14,CUST-1806,South,Books,Self-Help,1,20.74,20.74,,10.77,0.0,Debit Card,Consumer
ORD-15304,2024-12-29,CUST-2187,West,Clothing,T-Shirt,1,66.85,100.28,42.95,57.33,20.0,Debit Card,Business
ORD-15305,2024-04-28,CUST-1385,North,Clothing,Jacket,1,26.76,26.76,18.73,8.03,0.0,PayPal,Consumer
ORD-15306,2024-08-25,CUST-2932,North,Home & Garden,Rug,4,53.29,213.17,113.68,99.49,10.0,Debit Card,Consumer
ORD-15307,2025-06-29,CUST-3036,East,Clothing,Jacket,8,44.27,301.05,181.02,120.03,0.0,Bank Transfer,Business
ORD-15308,2024-06-17,CUST-1583,East,Electronics,Phone,2,275.08,467.64,236.7,230.94,15.0,Debit Card,Business
ORD-15309,2025-06-05,CUST-1410,South,Clothing,Jeans,4,45.89,156.03,96.02,60.01,0.0,Credit Card,Consumer
ORD-15310,2025-05-30,CUST-3195,North,Books,Novel,3,18.79,56.37,30.12,26.25,15.0,Credit Card,Enterprise
ORD-15311,2025-01-31,CUST-3258,East,Clothing,T-Shirt,3,53.79,161.37,98.3,63.07,,PayPal,Business
ORD-15312,2024-04-15,CUST-2185,East,Home & Garden,Plant Pot,4,58.45,233.8,96.75,137.05,0.0,Bank Transfer,Consumer
ORD-15313,2024-03-25,CUST-2377,West,Books,Cookbook,2,22.44,44.88,27.75,17.13,15.0,Debit Card,Consumer
